id_sortie,date_unix,date,titre,massif,denivele,skiabilite_score,skiabilite_label,conditions_text,recit_text,summit_name,summit_altitude,summit_lat,summit_lon,topo_id,temp_max,temp_min,precipitation_mm,wind_max_kmh,snowfall_cm,cloud_cover_%,cloud_low_%,cloud_mid_%,cloud_high_%,temp_max_7d_avg,precipitation_7d_sum,snowfall_7d_sum,days_since_last_snow,topo_orientation,topo_slope_max_deg,topo_difficulty,topo_denivele,date_dt,day_of_week,month,is_weekend,season,temp_range,is_freezing,is_snowing,cloud_total_%,summit_altitude_clean,altitude_category
172716,1715292000,2024-05-09,"un péclet raté, une belle boucle gagné",Vanoise,1150,4,Excellente,"Météo/températures : beau<br>Conditions d'accès/altitude du parking : 2200<br>Altitude de chaussage/déchaussage : à 100m du parking<br>Conditions pour le ski : regel béton, belle transfo à 12h<br><br>Conditions nivo et activité avalancheuse : nombreuses boules sur les faces raides (face ouest peclet, couloirs des saints peres)","Itinéraire suivi : val tho, sommet funitel peclet, grotte de glace, combe de thorens, col de bouchet, glacier du bouchet, col du bouchet, val tho.<br>Horaires : 7h 12h<br>Depart du parking avec l'objectif d'aller voir la grotte de glace et de voir l'état de la face nord ouest de péclet qui nous semble bien ravagé depuis le bas. La neige est tres dur mais le grip est bon pas besoin de couteaux. Au niveau du sommet du funitel on abandonne péclet, c'est dur et plein de boules, ça ne donne pas envie. On rejoint la grotte de glace, c'est beau, puis on fait une grande traversé pour rejoindre la combe de thorens. Pierre et delph veulent rejoindre le col de thorens, j'ai mal aux genoux et on décide de se séparer. je monte au col du bouchet, pierre voulant comme la veille passer par le col pierre lory puis remonter au col du bouchet.&nbsp; Après une bonne pause au col, je monte voir le pic à coté du col au point 3059. Ne les voyant pas arriver je redescend rejoindre le glacier du bouchet. En arrivant sous le col pierre lory, ils attaquent la descente. Belle descente dans une neige en cours de transformation, le ski est facile. De retour au col du bouchet, une belle descente s'offre à nous, une moquette parfaite quasi de haut en bas sur une neige lisse et peu tracé, top. ",Aiguille de Peclet,3561,45.2812,6.6238,767,,,,,,,,,,,,,,W,,3.3,1261,2024-05-09,3,5,0,spring,,0,0,0.0,3561.0,high
172715,1715205600,2024-05-08,mont gebroulaz,Vanoise,1450,3,Bonne,"Météo/températures : beau, un peu de vent frais, les nuages arrivent vers 10h accrochant les haut sommets.<br>Conditions d'accès/altitude du parking : ras, parking p3 2200m<br>Altitude de chaussage/déchaussage : à 50m du parking<br>Conditions pour le ski : bon regel, descente un peu trop tôt pour avoir de la belle transfo<br><br>Conditions nivo et activité avalancheuse : quelques purges dans l'après midi. ","Itinéraire suivi : val tho, col de thorens, mont gebroulaz, col pierre lory, col du bouchet, val tho<br>Horaires : 6h30 11h30<br>Mercredi soir en arrivant à la station il pleut (bruine) et brouillard épais avec une visibilité d'une 20aine de metres, pas très motivant. Au réveil c'est ciel bleu et le regel est bon. Départ ski au pied quasi du parking, il fait frais et le vent descend la combe de thorens. Monté au col de gebroulaz dans une belle trace. 1° descente sur une neige un peu dur avec bon grip. On monte au col pierre lory dans une neige bien transformé, il fait chaud il n'y a plus de vent sur ce versant. Descente du glacier du bouchet sur neige toujours un peu dur mais agreable. Dernière descente depuis le col du bouchet, c'est un peu plus transformé, seul les derniers mètres avant le parking collent un peu. On était un peu en avance sur le dégel, 1/2 h plus tard et la moquette aurait été parfaite.",Col de Thorens,3114,45.2693,6.61692,5269,,,,,,,,,,,,,,N,30.0,2.1,750,2024-05-08,2,5,0,spring,,0,0,0.0,3114.0,high
172714,1715292000,2024-05-09,Traversée des glaciers de la Vanoise,Vanoise,1952,4,Excellente,"Météo/températures : Beau, douceur<br>Conditions d'accès/altitude du parking : Refuge Felix Faure<br>Altitude de chaussage/déchaussage :refuge , 2000 m coté Prioux<br>Conditions pour le ski : Globalement ski de printemps avec un bon regel avec un tassement en cours, belle moquette en sud a toute altitude&nbsp; et en ouest sous 3300 m. En ouest et nord peu pentu d'altitude on a encore une croûte, encore de la poudreuse en nord raide au dessus de 3000 m<br><br>Conditions nivo et activité avalancheuse :&nbsp;","Itinéraire suivi :Refuge, Pointe du Dard, Dome de Chasseforet&nbsp; Nord puis sud, Dome des Nants, descente face ouest par le col du Vallonnet, les Prioux.<br>Horaires : <br>Apres la journée ménorable d'hier du coté de la Central Nord de Grande Casse en collective nos Niçois nous laisse seul avec la voiture au Prioux. En voilà une belle occasion de faire une belle traversée des glaciers de la Vanoise en prenant quelques beau bonus au passage. Rien à jeté tant en qualité de neige qu'en paysage jusqu'au Prioux dans une belle descente bien skiante.",Dôme de Chasseforêt,3586,45.3306,6.7608,,,,,,,,,,,,,,,,,,,2024-05-09,3,5,0,spring,,0,0,0.0,3586.0,high
172713,1715292000,2024-05-09,Pyramide d'Ornon par le Poursollet,Taillefer - Matheysine,1228,3,Bonne,"Météo/températures : beau et chaud<br>Conditions d'accès/altitude du parking : ras<br>Altitude de chaussage/déchaussage : 2050/1950<br>Conditions pour le ski :&nbsp;<div>De 2800 à 2600 en ouest à 11h: en début de phase de transfo, encore dure mais lisse - 3.5*</div><div>De 2600 à 2200: transfo de plus en plus molle en descendant:4*</div><div>Sous 2300: humide mais skiable 2*<br><br>Conditions nivo et activité avalancheuse : beaucoup de coulées de la veille en face raide au soleil. Rien vu ce jour</div>","Pèlerinage annuel à la Pyramide, cette fois-ci avec mon fiston.<div>Après une longue hésitation entre Taillefer et Pyramide, je vois tout le monde aller vers le Taillefer, et on va donc vers la Pyramide qui doit moins chauffer et être plus lisse.</div><div>Bonne pioche je pense!&nbsp;<br><div>J'ai connu de meilleures conditions mais on va dire que ça va. Trop tôt pour le haut, trop tard pour le bas, à l'heure pour le milieu.</div><div>Qq déchaussages ou traversées de cailloux déjà au dessus du lac fourchu.</div><div>Pas grand monde dans le secteur. Pas plus d'une dizaine de personnes au Taillefer et juste nous 2 à la Pyramide.</div><div>Une bonne journée Père Fiils. Il est bien crevé et a gagné un restau ce soir:-)</div><div><br></div><div>[youtube]Ayx6l6JkCss[/youtube]</div><div><br></div><div><br><div><br></div></div></div>",Pyramide d'ornon,2839,45.0394,5.94068,6333,,,,,,,,,,,,,,W,,3.1,1429,2024-05-09,3,5,0,spring,,0,0,0.0,2839.0,mid
172712,1715292000,2024-05-09,Val Thorens - Ancienne piste des 3300m,Vanoise,970,4,Excellente,"Météo/températures : +3°C àla station le matin et +10°C au retour<br>Conditions d'accès/altitude du parking : Route sèche<br>Altitude de chaussage/déchaussage : 2330/2330<br>Conditions pour le ski :Neige dur le matin, décaillée en descente&nbsp;<br><br>Conditions nivo et activité avalancheuse : Quelques bonnes purges récente sans doute après la dernière chute de neige au début de cette semaine.","Itinéraire suivi : Départ depuis le haut de la station vers 8h30 montée par la piste du stade de slalom, grosse tranchée d'un chemin déneigée sur le haut, traversée vers le Lac blanc, montée proche de la gare d'arrivée du Funitel de Péclet, montée à droite du socle rocheux de l'ancien télésiège du glacier, en effet beaucoups de coulées de neige du coté gauche, enfin le sommet de l'épaule de l'ancienne piste des 3300m assez physique! Un arrêt pique nique et bonne descente sur les 1er mètres sur une neige dur**** et moquette sur les faces les plus exposées***** et **** plus bas.<div>Horaires :8h35 à 12h45 en montée et descente 13h10 à 14h00<br>Un seul participant: Chris.</div><div>Enfin une dernière sortie de la saison en apothéose.</div>",,,,,767,,,,,,,,,,,,,,W,,3.3,1261,2024-05-09,3,5,0,spring,,0,0,0.0,,
172711,1715292000,2024-05-09,Traversée des aiguilles d'argentière,Belledonne,1500,1,Médiocre,"Météo/températures :&nbsp;<br>Conditions d'accès/altitude du parking : parking coté Saint Colomban les Villards au point 1696<br>Altitude de chaussage/déchaussage : environ 1800 m à la montée, 2000 à la descente de la combe de la Croix<br><div>Conditions pour le ski : Mauvaises. <br></div><div>dans le détail cela donne : Regel coté sud des Aiguilles très bon. Montée au Col de la Combe: correcte sauf la fin qui est plein Est (montée à 10h). Brèche du chien face Est (on a fini à 4 pattes (normal)).. montée très molle, limite dangereuse. Breche du chien ouest : béton. Montée brèche argentière : OK. Descente sur combe Madame à 12h : Re-béton + boules. Combe Madame en soupe pas très plaisante et casse gueule. Remontée Col de la Croix : plein de coulées récentes génent à la montée: il faisait très chaud à 14h... donc descente pourrie :)<br></div><br>Conditions nivo et activité avalancheuse : RAS. Sauf la montée de la brèche du Chien qui etait limite craignos (molle) mais une bonne partie des pentes raides ont déjà dégringolé (hier ? avant hier ?)","<div>Itinéraire suivi : Aiguilles de l'argentière coté Sud. Col de la combe 10h env, brèche du Chien, brèche d'Argentière 11h30, pause, descente à 12h. Combe Madame jusqu'à 2200m, emontée Col de la Croix (au col à 14 h), redescente combe de la croix, arrivée route du Col 15h.</div><div><br></div><div>Horaires :7h30- 15h</div><div><br></div><div>Avec François. Ben c'était long, pas bon pour le ski car tour trop long (ou moi pas assez rapide !) donc horaires pas en phase avec la moquette ...</div><div>Mais c'était chouette quand même !!</div><div>A noter que la plupart des pentes raides sont en boules...<br></div><div><br></div><div>Vus deux skieurs qui ont monté le couloir de l'Aiguille d'Olle (en boules) comme des flêches ... on ne les a pas revus descendre ??<br></div><div><br></div>",,,,,78,,,,,,,,,,,,,,T,,3.3,1500,2024-05-09,3,5,0,spring,,0,0,0.0,,
172710,1715292000,2024-05-09,Grand Galibier + Crête de la Ponsonnière depuis le Rif Blanc,Cerces - Thabor - Mont Cenis,1900,4,Excellente,"Météo/températures : Grand beau, bon regel et chaleur modérée&nbsp;<br>Conditions d'accès/altitude du parking : 1933 m<br>Altitude de chaussage/déchaussage : 2150 m - 1900 m<br>Conditions pour le ski :&nbsp;<div>1ère grimpette :bon regel jusqu’à la sortie du col Termier, neige en cours de transfo jusqu’au sommet.</div><div>1ère descente : couloir Est : neige transformée à point les 3/4 de la descente et boulettes + purges dans la partie inférieure&nbsp;</div><div>2ème grimpette : neige légèrement transformée très agréable jusqu’à la crête.</div><div readability=""35"">2ème descente: neige transformée à point jusqu’à 2200m puis collante jusqu’à la fin de la langue de neige.<br><div>&nbsp;<br><br>Conditions nivo et activité avalancheuse :&nbsp;<br></div></div>","Itinéraire suivi : tunnel du Rif- col Termier - Grand Galibier Ouest- descente couloir Est- remontée à la crête de la Ponsonnière- Pont de l’alpe<span style=""letter-spacing: 0.03em;"">- Lauzet (vélo pour Philippe pour aller récupérer la voiture).</span><div readability=""287""><br><div>Horaires : 6h30-14h30 en mode, on profite des paysages&nbsp;</div><div><br></div><div>La veille on avait repéré avec Philippe depuis le Combeynot la montée jusqu’au col Termier et nous partions pour faire le Grand Galibier + clapière.<br></div><div>Ce matin, on part du tunnel du Rif skis sur le dos pour 220 m de dénivelé avant de trouver la neige. Bon regel mais rapidement on mettra quand même les couteaux. Arrivés à la base du couloir Termier, nous mettons les crampons pour un bon exercice physique (pas de traces); on s’enfonce un peu au début puis cela va mieux (surtout avec mon compère qui trace). Le couloir ressemble plus à une grosse goulotte où il ne faut pas glisser.</div><div>A la sortie, nous sommes accueillis par le soleil 👍.Nous remettons les skis pour rejoindre le Grand Galibier Ouest. On laissera les skis juste après la sortie de la clapière pour finir d’atteindre le sommet. Un vrai bonheur, avec une vue de ouf à 360 et quelques randonneurs bien sympa.</div><div>Ceux qui sont montés par la Clapière ne nous incitent pas vraiment à faire la descente; du coup, on part par le couloir Est avec l’idée de rentrer par la crête de la Ponsonnière jusqu’au pont de l’alpe.</div><div>La neige transformée est vraiment agréable dans ce paysage. Seule la partie intérieure du couloir est mauvaise avec les boulettes, les purges.</div><div><br></div><div>L’idée de rejoindre la crête de la Ponsonnière a fait son chemin et nous remettons les peaux pour 600 m de dénivelé. Personne aux alentours et au sommet nous aurons encore une vue de ouf.&nbsp;</div><div>Un petit vent rafraîchissant se lève et il nous faut rejoindre la vallée. Nous aurons une neige transformée magique pour commencer puis un peu collante à partir du future refuge des clots des vaches en cours de construction. Enfin, on rejoint la langue de neige au pied de l’aiguillette du Lauzet qui se termine juste avant la chapelle des chalets d’alpage vers 1900 m.</div><div>On remet les skis sur le dos (il est 14h) avec un large sourire et le sentiment d’avoir bien oeuvré aujourd’hui.</div><div>Il nous faudra 30 minutes pour rejoindre le Lauzet.</div><div><br></div><div>Sacré périple avec une fine équipe.</div><div>Pour un 10 mai, c’était inespéré.</div><div><br></div><div><br></div><div><br></div><div><br></div></div>",Grand Galibier,3228,45.0638,6.434,373,,,,,,,,,,,,,,T,,4.3,2000,2024-05-09,3,5,0,spring,,0,0,0.0,3228.0,high
172709,1715205600,2024-05-08,"Pointe de Golette, par le glacier de Rhêmes-Golette",Alpes Grées N,1368,2,Correcte,Météo/températures : beau et chaud<br>Conditions d'accès/altitude du parking : 2200 au niveau de la barrière route d'accès au barrage du Saut<br>Altitude de chaussage/déchaussage : au lac 2300&nbsp;<br>Conditions pour le ski : pas si pire mais parti un peu tard quand même<br><br>Conditions nivo et activité avalancheuse :&nbsp; de la folie des purges partout sur tous les versants ça à coulé . On était tout seul on a compris pourquoi !&nbsp;,Itinéraire suivi : idem topo&nbsp;<br>Horaires :<div><br></div><div>Franchement j'ai serré les fesses quasi toute la sortie .le passage dans le verrou sous la face sud de la traversière des énormes coulées. Bref avec le recul c'était franchement pas l'endroit ou il fallait être... Néanmoins panorama magnifique et superbe journée&nbsp;<br><br></div>,Pointe de Golette,3256,45.4877,7.05522,7418,,,,,,,,,,,,,,W,35.0,2.2,1360,2024-05-08,2,5,0,spring,,0,0,0.0,3256.0,high
172708,1715292000,2024-05-09,Cime d'Oin - oin oin c'est magnifique,Alpes Grées S,1181,5,Inconnue,Météo/températures :&nbsp; Grand beau<br>Conditions d'accès/altitude du parking : 2056 pont st charles<br>Altitude de chaussage/déchaussage : 2200 au sortir des gorges 35 mn de portage&nbsp;<br>Conditions pour le ski : excellente<br><br>Conditions nivo et activité avalancheuse : des coulées de purge en peu partout tout versant . Grosse coulée sur toute&nbsp; la pentes des cavales entre le matin et midi sur l'itinéraire de la pointe de calabre et col de rhemes,"Itinéraire suivi :idem&nbsp;<br>Horaires : <br><br><div>Moins stressant que la veille, mais malgré tout beaucoup de coulées de purge. A la sortie des gorges de malpasset puis sur tous les versants . Du monde sur l'aiguille rousse personne sur notre itinéraire lorsque qu'on tire à gauche en direction de la cime d'oin. on a mis les couteaux seulement dans le petit verrou entre la cime de la vache et la cime d'oin et sur la pente terminale qui mène à l'antécime.&nbsp; On a tenté de faire l'arête jusqu'à la cime mais on a renoncé rapidement c'était pas très engageant. Début descendre fond dur pas décaillé puis rapidement une moquette poil court ou on est tous champion du monde. Une descente de rêve jusqu'à prariond</div>",,,,,3115,,,,,,,,,,,,,,W,30.0,2.2,1350,2024-05-09,3,5,0,spring,,0,0,0.0,,
172707,1715292000,2024-05-09,Tour et sommet de le Tête de l'Enchastraye,Mercantour - Alpes Maritimes Italiennes,1266,3,Bonne,"Météo/températures : beau et chaud<br>Conditions d'accès/altitude du parking : route dégagée, départ du camp des Fourches<br>Altitude de chaussage/déchaussage : 2250. <br>Conditions pour le ski : Bien (neige bien lourde, quand même)<br><br>Conditions nivo et activité avalancheuse : Bon enneigement. Nombreuses coulées récentes","Itinéraire suivi : Tour et sommet de la Tête de l'Enchastraye depuis le sud, <br><div>Horaires : 06h34 (sans les pauses)</div><div><br></div><div>Un skieur a déclenché une plaque à vent en descendant de la Pointe des Trois Évêques. La coulée est passée sur un groupe de cinq personnes (deux personne enterrées jusqu'aux épaules). Bilan : une paire de skis disparue. <br></div><div><br></div><div>Je conseille de prendre dans un vallon à droite à la montée du Pas de la Cavale pour avoir un meilleur enneigement (faire un grand arc de cercle).<br></div>",Tête de l'Enchastraye,2954,44.3671,6.88781,3229,,,,,,,,,,,,,,T,,3.1,1435,2024-05-09,3,5,0,spring,,0,0,0.0,2954.0,mid
172706,1715292000,2024-05-09,Taillefer et couloir de la croix du sergent Pinelli depuis le Poursollet,Taillefer - Matheysine,1200,3,Bonne,"Météo/températures : grand beau, sans vent, température douce <br>Conditions d'accès/altitude du parking : au parking du lac du Poursollet<br>Altitude de chaussage/déchaussage : chaussage 1950m sous le plateau des lacs, déchaussage 1700m au bout du névé de droite (sens de la descente de la croix du sergent Pinelli)<br>Conditions pour le ski :&nbsp; toutes sortes de neige : encore portante à la montée, bonne en&nbsp; petite poudre sur fond dur dans le secteur Taillefer/col du grand Van, trafollée et boulettes dans le couloir Nord, lisse au lac de la courbe, se ramollissant&nbsp; dans les pentes inférieures, lisse et agréable&nbsp; dans les&nbsp; zones purgées, bon névé&nbsp; dans le bas (descente vers 11h30)<br><br>Conditions nivo et activité avalancheuse :&nbsp; corniches en Nord sur l’arête du petit Taillefer, RàS pour le reste ","Itinéraire suivi : parking du Poursollet Taillefer par le&nbsp; col du grand Van, arête petit Taillefer/croix du sergent Pinelli (très belle&nbsp; et bien tracée à pied aujourd'hui, merci)<br><div>Horaires : départ 7h10 au parking, 11h30 à la croix après passage au sommet du Taillefer ,12h45 au déchaussage , 13h parking</div><div><br></div><div>Globalement à la descente sur cet itinéraire en boucle : 50% de bon ski. Les couloirs sont sans risques mais physiques (neige variable, boulettes et trafollée)</div><div>NB le passage vers la combe de droite à 1950m se fait en déchaussant et s’accrochant aux vernes, il permet d'arriver à 1700m&nbsp; (bien prendre au plus évident, une fausse trace un peu trop haut avec une petite remontée en escalier n'aboutit pas) <br></div>",Croix du Sergent Pinelli,2616,45.0356,5.90477,310,,,,,,,,,,,,,,T,,4.1,1400,2024-05-09,3,5,0,spring,,0,0,0.0,2616.0,mid
172705,1715205600,2024-05-08,Couloir Nord du roc Noir de Combeynot,Ecrins,947,2,Correcte,"Météo/températures : 0°C au parking, grand beau toute la journée<br>Conditions d'accès/altitude du parking : 2000m<br>Altitude de chaussage/déchaussage : parking<br>Conditions pour le ski : bonnes en haut du couloir mediocres dans le milieu (fond gelé et boulettes glacées), avant de récupérer une magnifique moquette dans la partie haute, puis une neige un peu plus lourdes dans les versants ayant plus pris le soleil avant de récupérer de la moquette dans les pentes mieux orientées.<br><br>Conditions nivo et activité avalancheuse : pas vu de signes d'activités, mais des signes de plaque sur la fin du couloir (couche granuleuse sur fond dur avant de retomber sur une couche granuleuse). Je me suis donc arrêté 20m avant la fin du couloir.","Itinéraire suivi : départ du parking du col du Lautaret, montée par la combe de Laurichard. Mon camarade de sortie ne se sent vraiment pas bien, on décide de se séparer. Je monte rapidement au couloir Nord du roc Noir. La fin me paraissait un peu moins stable, je me suis donc arrêté 20m avant. Redescente dans de la bonne neige décaillée sur la partie haute, avant de finir sur de la glace et des boulettes gelées sur la fin du couloir (je ne voulais pas non plus le faire attendre trop longtemps !). On a ensuite bien profité en mode grandes courbes dans une bonne moquette sur la descente dans la combe de Laurichard !<br>Horaires : départ à 8h30 du parking, sommet du couloir à 11h, retour voiture à 13h",Roc Noir de Combeynot,3112,45.011,6.4003,1367,,,,,,,,,,,,,,N,,4.2,1080,2024-05-08,2,5,0,spring,,0,0,0.0,3112.0,high
172704,1715292000,2024-05-09,Aiguille Pers,Alpes Grées S,1090,4,Excellente,Météo/températures :&nbsp; 3 degrés au réveil&nbsp;<div>Regel nocturne a 2000m&nbsp;<br>Conditions d'accès/altitude du parking : route noire 2000m<br>Altitude de chaussage/déchaussage : parking&nbsp;<br>Conditions pour le ski : moquette&nbsp;<br><br>Conditions nivo et activité avalancheuse :&nbsp;<br></div><div>Purge neige humide toutes orientation et principalement Est</div>,Itinéraire suivi : pont saint Charles col pers pointe pers<br>Horaires : depart 6h30 descente 12h00 decaillage et moquette en dessous de 3100<br>Le bon plan un depart a 2000m pour aller chercher des 3000 sans déchausser et pas d'approche a pied.<div>Attention ca chauffe vraiment fort et ca purge bcp.</div><div><br></div><div>Bon demi tour vers 3200m car le vent empêchait tout decaillage et pour être dans le bon timing pour la descente en dessous et ce fut le cas.</div><div><br></div><div><br></div>,Aiguille Pers,3386,45.4264,7.071,7579,,,,,,,,,,,,,,N,,2.1,1079,2024-05-09,3,5,0,spring,,0,0,0.0,3386.0,high
172703,1715292000,2024-05-09,Un renard et une marmotte au Col de la Sassière,Alpes Grées N,1140,4,Excellente,"Météo/températures : Grand beau, pas trop chaud, léger vent<br>Conditions d'accès/altitude du parking : 1760m<br>Altitude de chaussage/déchaussage : 1880m après 15-20 minutes de marches<br>Conditions pour le ski :&nbsp;<div>Neige dure à la montée</div><div>Légèrement transfo à la descente.<br><br>Conditions nivo et activité avalancheuse : RAS ce jour (ravagée dans les pentes raides ou plein soleil mais rien vu de nouveau ce jour)<br></div>","Itinéraire suivi : Topo<br>Horaires : 6h55 - 11h45<br><br><div>Il faudra nous croire sur parole car pas de photo de la marmotte et du renard. Mais en effet, nous avons vu une marmotte courrir sur la neige sous le coup de cul de l'itinéraire bien haut (2400m ?) et la pauvre s'est réveillée un peu tôt car il n'y a rien à manger et beaucoup de neige !</div><div><br></div><div>Quand au renard, il était beaucoup plus bas sur le plateau du Refuge à 2000m. Nous descendions la pente finale et je l'ai d'abord pris pour un chien mais la queue en panache et sa petite taille correspondait bien plus à un renard !</div><div><br></div><div>Sinon que dire de l'itinéraire ? Peu de déniv et beaucoup de longueur. Pas grand monde ce jour et un temps superbe. Neige bien dure à la montée. En vrai c'est une croûte épaisse sur une profonde couche légère pour être passée à pied et l'avoir cassée à un moment donné.&nbsp;</div><div><br></div><div>Au col, une bien belle vue. Nous pourrrons voir la face Sud du Ruitor non vu hier. La grande Sassière était assez en cailloux sur l'épaule. Les traces de montées s'arrêtaient très vite.</div><div><br></div><div>La neige est encore dure à la descente mais très agréable à skier car bon grip. Cela nous a permis de skier tout le replat sans pousser et avec même de la vitesse et des petits virages.&nbsp;<span style=""letter-spacing: 0.03em;"">Une journée repos, pas vraiment repos pour la longueur mais la descente était bien moins fatiguante qu'hier et on a pu en profiter !</span></div>",Col de la Sassière,2841,45.6227,6.98542,4125,,,,,,,,,,,,,,W,,2.3,1550,2024-05-09,3,5,0,spring,,0,0,0.0,2841.0,mid
172702,1715205600,2024-05-08,Gardiole a la godrillole,Cerces - Thabor - Mont Cenis,500,3,Bonne,Météo/températures : mitigé avec des nuages et un peu de bleu&nbsp;<br>Conditions d'accès/altitude du parking : route du col du Granon dégagée jusqu’à 2000<br>Altitude de chaussage/déchaussage : au parking&nbsp;<br>Conditions pour le ski : neige lourde peu de regel&nbsp;<br><br>Conditions nivo et activité avalancheuse : les pentes raides purgent toutes orientations&nbsp;,Itinéraire suivi : celui du topo&nbsp;<br>Horaires : <br>10:30-14:00,la Gardiole,2753,44.9811,6.59806,2276,,,,,,,,,,,,,,S,,2.1,1255,2024-05-08,2,5,0,spring,,0,0,0.0,2753.0,mid
172701,1715292000,2024-05-09,Pic Cascavelier,Queyras - Alpes Cozie N,730,4,Excellente,Météo/températures : grand beau et frais avec un bon 0 degré au départ à 07:15<br>Conditions d'accès/altitude du parking : &nbsp;ras&nbsp;<br>Altitude de chaussage/déchaussage : au pont avec quelques courts déchaussages dans la forêt&nbsp;<br>Conditions pour le ski : bonne&nbsp;<br><br>Conditions nivo et activité avalancheuse : beaucoup d accumulations en pente nord et ouest avec d énormes corniches . Beaucoup de coulées &nbsp;en pente est,Itinéraire suivi : celui du topo&nbsp;<br>Horaires : 07/15 -12h,Pic Cascavelier,2576,44.6819,6.8697,1311,,,,,,,,,,,,,,NW,30.0,2.1,730,2024-05-09,3,5,0,spring,,0,0,0.0,2576.0,mid
172700,1715292000,2024-05-09,"Taillefer par lac fourchu, retour pinelli",Taillefer - Matheysine,1238,4,Excellente,"Météo/températures : grand beau et chaud<br>Conditions d'accès/altitude du parking : ras, parking poursollet (1650)<br>Altitude de chaussage/déchaussage : 2050/1730<br>Conditions pour le ski :&nbsp; plutôt bonne.&nbsp;<div>Descente début taillefer dur avec bon grip. Arête jusqu'au pinelli qui se fait en ski intégral. Pinelli bon grip mais beaucoup de boulettes. Couloir plus bas top. Et fin sur neige de névé bien agréable<br><br>Conditions nivo et activité avalancheuse : ras<br></div>",Itinéraire suivi : lac fourchu/taillefer/arête croix Pinelli/couloir Pinelli puis direct jusqu'au poursollet<br>Horaires : 7h30-12h,Croix du Sergent Pinelli,2616,45.0356,5.90477,8569,,,,,,,,,,,,,,N,,5.2,1100,2024-05-09,3,5,0,spring,,0,0,0.0,2616.0,mid
172699,1715292000,2024-05-09,Le Dôme des Écrins&nbsp;,Ecrins,2175,4,Excellente,Météo/températures :&nbsp; beau temps<br>Conditions d'accès/altitude du parking : parking avant le prede Mme Carle 1750m<br>Altitude de chaussage/déchaussage :&nbsp; chaussage 1800 m.<br>Conditions pour le ski :&nbsp; neige croûtée le matin&nbsp; &nbsp;se transformant&nbsp; vers midi<br><br>Conditions nivo et activité avalancheuse :&nbsp; risque 2<br><div>B</div>,"Itinéraire suivi : mercredi 9 mai :&nbsp; départ refuge de Mme Carle 1879 m jusqu'au refuge du Glacier Blanc 2540m. Suivre le chemin de rando été, il faut passer une barre rocheuse.portage ski. Replat puis court passage à 35° pour arriver au refuge.&nbsp;<div>Jeudi 10 mai : levé 3h du matin, départ 3h45 direction la Dôme des Écrins 4015m</div><div>Sommet du Dôme à 10h05 ,&nbsp; descente au pied du col des Écrins 10h45.&nbsp; Descente sur glacier blanc incroyable&nbsp;</div><div>Retour refuge du glacier Blanc 11h</div><div><br></div><div><br><br><br></div>",Dôme des Ecrins,4015,44.9243,6.35337,220,,,,,,,,,,,,,,N,,3.2,2175,2024-05-09,3,5,0,spring,,0,0,0.0,4015.0,very_high
